Job_ID,Title,Category,Workplace,Location,Department,Type,Job_Description,Required_Skills,raw_text,clean_text,skills_extracted
J01020,Mobile Developer,DevOps,Hybrid,"North Kevinfort, Slovakia (Slovak Republic)",Operations,Part time,"We are hiring a Full Stack Developer to join our DevOps team.
Responsibilities: Listen performance give success change TV ability surface son measure theory past particularly visit political degree.
Required skills: Solidity, Computer Vision, Figma, IoT
Preferred: Several television only hard wife fly.","Solidity, Computer Vision, Figma, IoT",DevOps,devops,['devops']
J01021,Data Engineer,Healthcare,Onsite,"Lauraland, Bolivia",IT,Contract,"We are hiring a Cloud Engineer to join our Healthcare team.
Responsibilities: Foot material talk federal hard apply begin within.
Required skills: Tableau, Communications, MySQL
Preferred: Experience usually reach his few wait training exist.","Tableau, Communications, MySQL",Healthcare,healthcare,['healthcare']
J01022,Full Stack Developer,DevOps,Remote,"North Rhonda, British Virgin Islands",R&D,Part time,"We are hiring a Mobile Developer to join our DevOps team.
Responsibilities: Game economy hope remember college professional now about student bar.
Required skills: HR, MySQL, Scikit-learn, PyTorch, JavaScript
Preferred: Early far everybody him artist weight person future unit.","HR, MySQL, Scikit-learn, PyTorch, JavaScript",DevOps,devops,['devops']
J01023,Data Engineer,IoT,Hybrid,"Jenningston, Israel",Operations,Part time,"We are hiring a DevOps Engineer to join our IoT team.
Responsibilities: Someone economic number table baby kid yet.
Required skills: R, C++, Data Analysis, Hadoop, PostgreSQL, Flask, UI/UX, Embedded Systems
Preferred: Board couple card employee several be concern tree.","R, C++, Data Analysis, Hadoop, PostgreSQL, Flask, UI/UX, Embedded Systems",IoT,iot,['iot']
J01024,Data Scientist,EdTech,Onsite,"West Cynthia, Libyan Arab Jamahiriya",R&D,Contract,"We are hiring a Data Engineer to join our EdTech team.
Responsibilities: Human him among parent job professor beat rule traditional especially court purpose.
Required skills: Figma, Sales, Docker, Penetration Testing, Node.js, Scrum, TypeScript, Cybersecurity
Preferred: Hot room activity military wonder others TV forget issue.","Figma, Sales, Docker, Penetration Testing, Node.js, Scrum, TypeScript, Cybersecurity",EdTech,edtech,['edtech']
J01025,Security Analyst,AI/ML,Hybrid,"Andreamouth, Oman",IT,Internship,"We are hiring a Software Engineer to join our AI/ML team.
Responsibilities: Between health list color arrive forget scene fight condition beat once break rate practice civil old.
Required skills: Kubernetes, Pandas, Rust, Docker
Preferred: Establish both body according base spring which really however officer.","Kubernetes, Pandas, Rust, Docker",AI/ML,ai ml,"['ai', 'ml']"
J01026,Business Analyst,Marketing,Onsite,"New David, Timor-Leste",Engineering,Internship,"We are hiring a DevOps Engineer to join our Marketing team.
Responsibilities: Include child town stock star air late three charge.
Required skills: Python, Power BI, Business Analysis, CI/CD
Preferred: Total position reduce job woman message minute idea person myself real.","Python, Power BI, Business Analysis, CI/CD",Marketing,marketing,['marketing']
J01027,Security Analyst,Cloud,Hybrid,"South Jacob, South Georgia and the South Sandwich Islands",Engineering,Internship,"We are hiring a Backend Developer to join our Cloud team.
Responsibilities: By product lead property we weight tree fine event police buy training finish somebody rest nice.
Required skills: Machine Learning, DevOps, Blockchain
Preferred: Throughout better article fire case.","Machine Learning, DevOps, Blockchain",Cloud,cloud,['cloud']
J01028,Full Stack Developer,Cybersecurity,Onsite,"West Richardside, Seychelles",IT,Full time,"We are hiring a AI Researcher to join our Cybersecurity team.
Responsibilities: Thought dog consumer economy resource actually by thing theory.
Required skills: CI/CD, Medical Coding, Accounting, Product Management, Blockchain, Kubernetes
Preferred: House wall live bank drug sister act.","CI/CD, Medical Coding, Accounting, Product Management, Blockchain, Kubernetes",Cybersecurity,cybersecurity,['cybersecurity']
J01029,Software Engineer,Cybersecurity,Onsite,"West John, Syrian Arab Republic",Operations,Internship,"We are hiring a Software Engineer to join our Cybersecurity team.
Responsibilities: City Mr kid always large his financial care try cup year.
Required skills: PostgreSQL, Clinical Research, Machine Learning, Angular, Kubernetes
Preferred: Seem management relationship tonight remain travel few will red time.","PostgreSQL, Clinical Research, Machine Learning, Angular, Kubernetes",Cybersecurity,cybersecurity,['cybersecurity']
J01030,Web Developer,Blockchain,Remote,"Tuckerberg, Belarus",Marketing,Full time,"We are hiring a Frontend Developer to join our Blockchain team.
Responsibilities: Large full soldier successful appear drop despite.
Required skills: Clinical Research, Scrum, Agile
Preferred: Think have authority reach sport.","Clinical Research, Scrum, Agile",Blockchain,blockchain,['blockchain']
J01031,Product Manager,Data Science,Remote,"Levyberg, Finland",R&D,Full time,"We are hiring a Web Developer to join our Data Science team.
Responsibilities: Source case everybody it eye ask seat project mother provide order magazine such sell.
Required skills: Penetration Testing, TypeScript, Project Management, Recruitment, IoT, Tableau, Figma, Node.js
Preferred: Ok five continue new billion necessary some.","Penetration Testing, TypeScript, Project Management, Recruitment, IoT, Tableau, Figma, Node.js",Data Science,data science,"['data', 'science']"
J01032,Data Engineer,E-commerce,Hybrid,"South Deborah, Paraguay",IT,Full time,"We are hiring a DevOps Engineer to join our E-commerce team.
Responsibilities: Coach strong near interview again this scene always Congress then good trial significant discuss minute own.
Required skills: Communications, Django, Java, Machine Learning
Preferred: Dog star rise race or purpose practice five fine life.","Communications, Django, Java, Machine Learning",E-commerce,e-commerce,['commerce']
J01033,Business Analyst,FinTech,Hybrid,"West Adamfort, Timor-Leste",Operations,Contract,"We are hiring a Security Analyst to join our FinTech team.
Responsibilities: Many heart rich necessary similar father executive.
Required skills: NLP, Flask, Big Data, Machine Learning, CSS, Redis, Communications, Sales
Preferred: Participant society human site lay mean region increase shoulder down.","NLP, Flask, Big Data, Machine Learning, CSS, Redis, Communications, Sales",FinTech,fintech,['fintech']
J01034,Software Engineer,DevOps,Remote,"Port Markshire, Guinea-Bissau",IT,Contract,"We are hiring a Mobile Developer to join our DevOps team.
Responsibilities: Particularly statement need science everyone commercial too old.
Required skills: Clinical Research, Scala, Accounting
Preferred: Beyond stage station remain score partner go benefit.","Clinical Research, Scala, Accounting",DevOps,devops,['devops']
J01035,QA Engineer,EdTech,Remote,"Clarkstad, Bouvet Island (Bouvetoya)",IT,Internship,"We are hiring a Full Stack Developer to join our EdTech team.
Responsibilities: Ago improve final blue discover team use director.
Required skills: CI/CD, Deep Learning, Node.js, Scikit-learn, HR, Blockchain
Preferred: Safe act table safe edge make market TV.","CI/CD, Deep Learning, Node.js, Scikit-learn, HR, Blockchain",EdTech,edtech,['edtech']
J01036,Backend Developer,Marketing,Remote,"East John, Burkina Faso",Operations,Internship,"We are hiring a Cloud Engineer to join our Marketing team.
Responsibilities: Term main maybe special than when year cup what question describe stay born.
Required skills: Go, Rust, Accounting, Embedded Systems, SEO, Figma, Microservices
Preferred: Bag as society money performance rise seek government team push.","Go, Rust, Accounting, Embedded Systems, SEO, Figma, Microservices",Marketing,marketing,['marketing']
J01037,Cloud Engineer,AI/ML,Remote,"Natalieville, Barbados",Marketing,Internship,"We are hiring a DevOps Engineer to join our AI/ML team.
Responsibilities: Kid first ok each task through design because paper.
Required skills: NLP, Penetration Testing, Agile
Preferred: Draw write today you mean class.","NLP, Penetration Testing, Agile",AI/ML,ai ml,"['ai', 'ml']"
J01038,Frontend Developer,Web Development,Remote,"North Lisa, Saint Martin",Product,Full time,"We are hiring a QA Engineer to join our Web Development team.
Responsibilities: Sit ok else store ago sport mouth meeting affect relate fear weight.
Required skills: NumPy, PyTorch, Azure, Django
Preferred: Quality truth can may fight.","NumPy, PyTorch, Azure, Django",Web Development,web development,"['web', 'development']"
J01039,Product Manager,EdTech,Onsite,"Andrewland, Kiribati",IT,Full time,"We are hiring a Full Stack Developer to join our EdTech team.
Responsibilities: Care energy institution interesting nearly mouth political.
Required skills: Power BI, Penetration Testing, NoSQL, Spark, Clinical Research
Preferred: Court service example paper long trip action professor while evidence popular.","Power BI, Penetration Testing, NoSQL, Spark, Clinical Research",EdTech,edtech,['edtech']
J01040,Product Manager,Healthcare,Onsite,"Scottborough, Gambia",Product,Internship,"We are hiring a Business Analyst to join our Healthcare team.
Responsibilities: Can analysis guess that source family house assume pick book business.
Required skills: Python, TensorFlow, SEO
Preferred: Hand whether lay field another line wish chair.","Python, TensorFlow, SEO",Healthcare,healthcare,['healthcare']
J01041,Data Engineer,Blockchain,Remote,"Lake Jesse, Guinea-Bissau",IT,Internship,"We are hiring a Security Analyst to join our Blockchain team.
Responsibilities: Sense yet less prevent major some baby mission share through nice old market.
Required skills: Communications, Tableau, Sales, ETL, Recruitment, IoT, Big Data, NLP
Preferred: Town statement make live just he as matter let baby.","Communications, Tableau, Sales, ETL, Recruitment, IoT, Big Data, NLP",Blockchain,blockchain,['blockchain']
J01042,Full Stack Developer,Cybersecurity,Remote,"New Amanda, Martinique",IT,Part time,"We are hiring a Data Scientist to join our Cybersecurity team.
Responsibilities: Development lead player claim everyone live although guess only five school improve member stock population.
Required skills: AWS, PostgreSQL, Agile, Quality Assurance, C++, Marketing, Redis, Figma
Preferred: Stock development box new rate material window price single.","AWS, PostgreSQL, Agile, Quality Assurance, C++, Marketing, Redis, Figma",Cybersecurity,cybersecurity,['cybersecurity']
J01043,Software Engineer,Web Development,Hybrid,"East Connieville, Guernsey",Marketing,Internship,"We are hiring a DevOps Engineer to join our Web Development team.
Responsibilities: Source member people trade black worker point draw hospital cell gun everything figure course.
Required skills: Blockchain, NoSQL, Clinical Research, Content Writing, Node.js, Finance, HR
Preferred: On large purpose first all improve might.","Blockchain, NoSQL, Clinical Research, Content Writing, Node.js, Finance, HR",Web Development,web development,"['web', 'development']"
J01044,Data Scientist,IoT,Remote,"Mosleytown, Burundi",Product,Internship,"We are hiring a Software Engineer to join our IoT team.
Responsibilities: School white avoid great learn prevent control.
Required skills: Penetration Testing, DevOps, Project Management, JavaScript, GCP, Cybersecurity, Finance
Preferred: Grow power rest sense purpose environment view support.","Penetration Testing, DevOps, Project Management, JavaScript, GCP, Cybersecurity, Finance",IoT,iot,['iot']
J01045,Cloud Engineer,EdTech,Onsite,"Blakehaven, Russian Federation",Product,Part time,"We are hiring a Software Engineer to join our EdTech team.
Responsibilities: Quality lay recognize me moment will onto theory popular today career wind black understand science lay.
Required skills: Go, Django, Finance, Marketing
Preferred: Quickly across everyone shoulder peace manager.","Go, Django, Finance, Marketing",EdTech,edtech,['edtech']
